p.id	i.id	t.id	i.description	i.itemEtt	i.language	i.maxPolicyPhase	i.p.data_source	i.p.reference_text_0	i.parameter.description	i.parameter.source	i.parameter.source_rtl	i.parameter.srclang	i.parameter.target_rtl	i.parameter.trans0	i.parameter.trans0_display	i.parameter.trans1	i.parameter.trans1_display	i.parameter.trglang	i.status	i.tag	t.actualTaskTimeSeconds	t.estimatedTaskTimeMinutes	t.firstAcquireTimestamp	t.firstSubmitTimestamp	t.lastAcquireTimestamp	t.lastSubmitTimestamp	t.raterId	t.raterLogin	t.s.sys0	t.s.sys1	t.status	t.timestamp
167591123	56187923311	8652928231	井壁墙体模块机械液压系统采用单缸液压、输送，双缸液压、输送。	0.5	Chinese_Simplified (CN)	0	unknown_source	Single-cylinder and double-cylinder hydraulic pressure and transportation are adopted for the shaft wall module mechanical and hydraulic system.	井壁墙体模块机械液压系统采用单缸液压、输送，双缸液压、输送。	井壁墙体模块机械液压系统采用单缸液压、输送，双缸液压、输送。	false	Chinese	false	The mechanical hydraulic system of the well wall module adopts single-cylinder hydraulic transmission and double-cylinder hydraulic transmission.	The mechanical hydraulic system of the well wall module adopts single-cylinder hydraulic transmission and double-cylinder hydraulic transmission.	The mechanical hydraulic system of the well wall module adopts single-cylinder hydraulic, pumping, double-cylinder hydraulic, pumping.	The mechanical hydraulic system of the well wall module adopts single-cylinder hydraulic, pumping, double-cylinder hydraulic, pumping.	English	Completed		34	0.5	1699965773971	1699965807574	1699965773971	1699965807574	56529284	m...r@gmail.com	4	4	Completed	1699965807574
167591123	56187923312	8651803266	普及一下：急救措施其实是做发生突发事件时候的应急救援，即在救护车来之前的抢救。	0.5	Chinese_Simplified (CN)	0	unknown_source	For your information: first aid measures refer to emergency rescue in emergencies, i.e., emergency treatment conducted before the coming of the ambulance.	普及一下：急救措施其实是做发生突发事件时候的应急救援，即在救护车来之前的抢救。	普及一下：急救措施其实是做发生突发事件时候的应急救援，即在救护车来之前的抢救。	false	Chinese	false	Let me explain: First aid procedures are emergency rescues performed during emergencies, i.e., rescues before the ambulance arrives.	Let me explain: First aid procedures are emergency rescues performed during emergencies, i.e., rescues before the ambulance arrives.	To popularize: First aid measures are actually emergency rescue when an emergency occurs, that is, rescue before the ambulance arrives.	To popularize: First aid measures are actually emergency rescue when an emergency occurs, that is, rescue before the ambulance arrives.	English	Completed		35	0.5	1699765054033	1699765089466	1699765054033	1699765089466	56225225	b...r@gmail.com	3	2	Completed	1699765089466
167591123	56187923313	8651773401	功效：和血，通淋，止痢，止痛，也可以补水，润肠，如果有便秘的人，可以多吃桃胶。	0.5	Chinese_Simplified (CN)	0	unknown_source	Effects: tonify blood, dredge lymph, stop dysentery and pain, replenish water, moisten intestines; people with constipation can eat more peach glue.	功效：和血，通淋，止痢，止痛，也可以补水，润肠，如果有便秘的人，可以多吃桃胶。	功效：和血，通淋，止痢，止痛，也可以补水，润肠，如果有便秘的人，可以多吃桃胶。	false	Chinese	false	Effects: harmonises blood, clears the urinary tract, stops diarrhea, and stops pain. It can also replenish fluids and moisten the intestines. If you have constipation, you can eat more peach gum.	Effects: harmonises blood, clears the urinary tract, stops diarrhea, and stops pain. It can also replenish fluids and moisten the intestines. If you have constipation, you can eat more peach gum.	Effects: harmonizing blood, clearing the urinary tract, stopping diarrhea, stopping pain, and also moisturizing and lubricating the intestines. If you have constipation, you can eat more peach gum.	Effects: harmonizing blood, clearing the urinary tract, stopping diarrhea, stopping pain, and also moisturizing and lubricating the intestines. If you have constipation, you can eat more peach gum.	English	Completed		41	0.5	1699765090453	1699765131132	1699765090453	1699765131132	56225225	b...r@gmail.com	4	3	Completed	1699765131132
167591123	56187923314	9198018055	环境：说实话店里面积大，有8～9层，家里想买的家具、家用电器、各种小东西……，都能买到，好多名牌商家都入驻在店里，慕思、欧派、华帝、老板、峰创之家、汉斯顿、雅克、友邦、丝涟、富品居、万家乐、大自然、中联、美的、雅丹……，品牌真的是太多了，我只能记得这么多了，是购买产品的好去处，逛累了可以坐在沙发上休息休息哦。	0.5	Chinese_Simplified (CN)	0	unknown_source	Environment: Honestly, the store is large with 8-9 floors, where you can buy all the furniture, household appliances and small things your home needs, and many famous brands have settled in the store, such as DeRUCCI, OPPEIN, VATTI, Robam, Fengchuang Home, Hunsdon, Yake, AIA, Sealy, Fupinju, GUANGDONG MACRO, Nature, Zoomlion, Midea, Yadan, and so many other brands, I can only remember so many; it is a good place to buy products, and you can sit on the couch and have a rest if you get tired.	环境：说实话店里面积大，有8～9层，家里想买的家具、家用电器、各种小东西……，都能买到，好多名牌商家都入驻在店里，慕思、欧派、华帝、老板、峰创之家、汉斯顿、雅克、友邦、丝涟、富品居、万家乐、大自然、中联、美的、雅丹……，品牌真的是太多了，我只能记得这么多了，是购买产品的好去处，逛累了可以坐在沙发上休息休息哦。	环境：说实话店里面积大，有8～9层，家里想买的家具、家用电器、各种小东西……，都能买到，好多名牌商家都入驻在店里，慕思、欧派、华帝、老板、峰创之家、汉斯顿、雅克、友邦、丝涟、富品居、万家乐、大自然、中联、美的、雅丹……，品牌真的是太多了，我只能记得这么多了，是购买产品的好去处，逛累了可以坐在沙发上休息休息哦。	false	Chinese	false	**Environment**To be honest, the store is quite large, with 8-9 floors. You can find everything you need for your home, including furniture, home appliances, and other small items. Many famous brands have set up shop in the mall, such as Moso, Opai, Huadi, Boss, Fengchuang Home, Hanston, Jacques, Aeon, Silky, Fupinju, Wanjiale, Nature, Zhonglian, Midea, and Yadan. There are so many brands, I can only remember so many. It is a great place to buy products and take a rest on the sofa after shopping.	**Environment**To be honest, the store is quite large, with 8-9 floors. You can find everything you need for your home, including furniture, home appliances, and other small items. Many famous brands have set up shop in the mall, such as Moso, Opai, Huadi, Boss, Fengchuang Home, Hanston, Jacques, Aeon, Silky, Fupinju, Wanjiale, Nature, Zhonglian, Midea, and Yadan. There are so many brands, I can only remember so many. It is a great place to buy products and take a rest on the sofa after shopping.	Environment: To be honest, the store is large, with 8-9 floors. You can buy furniture, home appliances, and all kinds of small things for your home. Many famous brands have settled in the store, such as Moso, Opai, Huadi, Boss, Fengchuang Home, Hanston, Jacques, Aeon, Silky, Fupin, Wanjiale, Nature, Zhonglian, Midea, Yadan, etc. There are really too many brands, and I can only remember so many. It is a good place to buy products. If you are tired of shopping, you can sit on the sofa and rest.	Environment: To be honest, the store is large, with 8-9 floors. You can buy furniture, home appliances, and all kinds of small things for your home. Many famous brands have settled in the store, such as Moso, Opai, Huadi, Boss, Fengchuang Home, Hanston, Jacques, Aeon, Silky, Fupin, Wanjiale, Nature, Zhonglian, Midea, Yadan, etc. There are really too many brands, and I can only remember so many. It is a good place to buy products. If you are tired of shopping, you can sit on the sofa and rest.	English	Completed		39	0.5	1699766317034	1699766356171	1699766317034	1699766356171	56225225	b...r@gmail.com	3	3	Completed	1699766356171
167591123	56187923315	8657082748	不友好，事实上，价格往往与友好程度成正比，如果不能分辨，那么贵的正常情况会比便宜的拍子友好，这类“入门拍”其实是工业垃圾。	0.5	Chinese_Simplified (CN)	0	unknown_source	It was not friendly; in fact, the price is usually in proportional to the degree of friendliness; if you are not able to distinguish, then expensive ones usually are more friendly than cheaper ones, and the so called “entry-level” rackets are in fact industrial garbage.	不友好，事实上，价格往往与友好程度成正比，如果不能分辨，那么贵的正常情况会比便宜的拍子友好，这类“入门拍”其实是工业垃圾。	不友好，事实上，价格往往与友好程度成正比，如果不能分辨，那么贵的正常情况会比便宜的拍子友好，这类“入门拍”其实是工业垃圾。	false	Chinese	false	Unfriendly; the price is normally proportional to the friendliness of the racket. If you can’t make the distinction, then the more expensive racket is likely to be more friendly than the cheaper racket. Rackets like this “entry racket” are actually industrial waste.	Unfriendly; the price is normally proportional to the friendliness of the racket. If you can’t make the distinction, then the more expensive racket is likely to be more friendly than the cheaper racket. Rackets like this “entry racket” are actually industrial waste.	"Not friendly, in fact, the price is often proportional to the friendliness. If you can't tell the difference, then the expensive racket is usually more friendly than the cheap racket. This kind of ""entry racket"" is actually industrial waste."	"Not friendly, in fact, the price is often proportional to the friendliness. If you can't tell the difference, then the expensive racket is usually more friendly than the cheap racket. This kind of ""entry racket"" is actually industrial waste."	English	Completed		37	0.5	1700017173605	1700017210169	1700017173605	1700017210169	56089077	a...r@gmail.com	2	2	Completed	1700017210169
167591123	56187923316	8651738022	黑公关的专业化可见一斑：几十个热搜同时上榜，哪些吸引目光、哪些负责科普、哪些引战造势、哪些转移视线、哪些影响认知、哪些误导判断、哪些煽动情感、哪些裹挟决策，黑产账号分批次、分节点精细化作战，几乎考虑到舆情传播扩散中的所有要素。	0.5	Chinese_Simplified (CN)	0	unknown_source	The professionalism of black public relations can be seen: dozens of trending topics are on the list at the same time, which attract attention, which are responsible for explanation, which lead to argument and accumulate momentum, which divert attention, which affect understanding, which mislead judgment, which incite emotion, which coerce decision-making; the black production accounts work in batches and conduct segmented operations in different batches and time nodes, taking into account almost all elements in the spread of public opinion.	黑公关的专业化可见一斑：几十个热搜同时上榜，哪些吸引目光、哪些负责科普、哪些引战造势、哪些转移视线、哪些影响认知、哪些误导判断、哪些煽动情感、哪些裹挟决策，黑产账号分批次、分节点精细化作战，几乎考虑到舆情传播扩散中的所有要素。	黑公关的专业化可见一斑：几十个热搜同时上榜，哪些吸引目光、哪些负责科普、哪些引战造势、哪些转移视线、哪些影响认知、哪些误导判断、哪些煽动情感、哪些裹挟决策，黑产账号分批次、分节点精细化作战，几乎考虑到舆情传播扩散中的所有要素。	false	Chinese	false	The professionalization of black public relations is evident from the fact that dozens of hot searches are on the list at the same time. Which ones attract attention, which ones are responsible for popular science, which ones are stirring up trouble, which ones are diverting attention, which ones influence cognition, which ones mislead judgment, which ones incite emotions, and which ones influence decision-making. Black-market accounts fight in batches and nodes, taking into account almost all the factors in the spread of public opinion.	The professionalization of black public relations is evident from the fact that dozens of hot searches are on the list at the same time. Which ones attract attention, which ones are responsible for popular science, which ones are stirring up trouble, which ones are diverting attention, which ones influence cognition, which ones mislead judgment, which ones incite emotions, and which ones influence decision-making. Black-market accounts fight in batches and nodes, taking into account almost all the factors in the spread of public opinion.	The professionalization of black PR is evident: dozens of hot searches are on the list at the same time, which ones attract attention, which ones are responsible for science popularization, which ones are inciting war and creating momentum, which ones are diverting attention, which ones affect cognition, which ones mislead judgment, which ones incite emotions, and which ones are wrapped up in decision-making. Black-market accounts fight in batches and nodes, and almost consider all the elements in the spread of public opinion.	The professionalization of black PR is evident: dozens of hot searches are on the list at the same time, which ones attract attention, which ones are responsible for science popularization, which ones are inciting war and creating momentum, which ones are diverting attention, which ones affect cognition, which ones mislead judgment, which ones incite emotions, and which ones are wrapped up in decision-making. Black-market accounts fight in batches and nodes, and almost consider all the elements in the spread of public opinion.	English	Completed		30	0.5	1699767735867	1699767765854	1699767735867	1699767765854	56225225	b...r@gmail.com	3	2	Completed	1699767765854
167591123	56187923317	8651784754	剑桥双语分级阅读 小说馆 致命记忆（第2级 剑桥KET级别 单词要求800词以上）	0.5	Chinese_Simplified (CN)	0	unknown_source	Cambridge Dual-Language Graded Reading, Novel House, Fatal Memory (Grade 2 Cambridge KET Level, Require Vocabulary of over 800 words)	剑桥双语分级阅读 小说馆 致命记忆（第2级 剑桥KET级别 单词要求800词以上）	剑桥双语分级阅读 小说馆 致命记忆（第2级 剑桥KET级别 单词要求800词以上）	false	Chinese	false	Cambridge Bilingual Graded Reading Novel Library Deadly Memory (Level 2 Cambridge KET Level Required vocabulary 800 words or more)	Cambridge Bilingual Graded Reading Novel Library Deadly Memory (Level 2 Cambridge KET Level Required vocabulary 800 words or more)	Cambridge Bilingual Graded Reading Novel Library Deadly Memory (Level 2 Cambridge KET Level Word Requirements 800 Words or More)	Cambridge Bilingual Graded Reading Novel Library Deadly Memory (Level 2 Cambridge KET Level Word Requirements 800 Words or More)	English	Completed		31	0.5	1699767248434	1699767279676	1699767248434	1699767279676	56225225	b...r@gmail.com	2	2	Completed	1699767279676
167591123	56187923318	9434290365	如何在较短时间内努力跻身世界一流行列，在仍有一定差距的基础上加快建成若干所世界一流大学和一批世界一流学科，实现“弯道超车 ” ？	0.5	Chinese_Simplified (CN)	0	unknown_source	How to ascend to the top in the world within a short time, and accelerate the construction of several world-class universities and a batch of world-class disciplines while there is still a gap, and “overtake on a bend”?	如何在较短时间内努力跻身世界一流行列，在仍有一定差距的基础上加快建成若干所世界一流大学和一批世界一流学科，实现“弯道超车 ” ？	如何在较短时间内努力跻身世界一流行列，在仍有一定差距的基础上加快建成若干所世界一流大学和一批世界一流学科，实现“弯道超车 ” ？	false	Chinese	false	How to strive to reach the top of the world in a relatively short period of time, and, based on the still relatively big gap, accelerate the construction of several world-class universities and a group of world-class disciplines to achieve “overtaking on a curve”?	How to strive to reach the top of the world in a relatively short period of time, and, based on the still relatively big gap, accelerate the construction of several world-class universities and a group of world-class disciplines to achieve “overtaking on a curve”?	"How to strive to be among the world's best in a relatively short period of time, and on the basis of still having a certain gap, accelerate the construction of a number of world-class universities and a number of world-class disciplines, and achieve ""overtaking on a curve""?"	"How to strive to be among the world's best in a relatively short period of time, and on the basis of still having a certain gap, accelerate the construction of a number of world-class universities and a number of world-class disciplines, and achieve ""overtaking on a curve""?"	English	Completed		37	0.5	1699767179934	1699767216963	1699767179934	1699767216963	56225225	b...r@gmail.com	2	3	Completed	1699767216963
167591123	56187923319	9198017499	动物小说大王沈石溪品藏书系:虎娃金叶子 [如需团购请联系客服]	0.5	Chinese_Simplified (CN)	0	unknown_source	Shen Shixi, King of Animal Novel, Book Collection: Tiger Baby Gold Leaves [Please contact customer service if you need group purchase]	动物小说大王沈石溪品藏书系:虎娃金叶子 [如需团购请联系客服]	动物小说大王沈石溪品藏书系:虎娃金叶子 [如需团购请联系客服]	false	Chinese	false	King of Animal novels Shen Shixi's Collection Series: Goldleaf Tiger Baby [For group purchases, please contact customer service]	King of Animal novels Shen Shixi's Collection Series: Goldleaf Tiger Baby [For group purchases, please contact customer service]	Animal novel king Shen Shixi collection series: Tiger baby gold leaf [if you need to group purchase please contact customer service]	Animal novel king Shen Shixi collection series: Tiger baby gold leaf [if you need to group purchase please contact customer service]	English	Completed		34	0.5	1699764717107	1699764751311	1699764717107	1699764751311	56225225	b...r@gmail.com	3	2	Completed	1699764751311
167591123	56187923320	8651784889	看到一则关于朋友股价的新闻，我最大的感触是企业在赛道的选择，也就是指投资标的行业的选择，首先要选择成长空间大的行业，至少1000亿以上的市场规模；其次，要选择未来增长性好的行业，考虑在未来3-5年后行业增长性达到最佳状态的行业；最后，要选择有政策扶持的行业。	0.5	Chinese_Simplified (CN)	0	unknown_source	I read a piece of news about one of my friends’ stock price, and my biggest feeling is the how the enterprise chooses its track, that is, the choice of the investment target industry; first of all, they should choose a industry with a large space for development and a market size of at least 100 billion; secondly, we should choose industries with good growth in the future and consider the industries with the best growth in the next 3-5 years; finally, choose industries with policy support.	看到一则关于朋友股价的新闻，我最大的感触是企业在赛道的选择，也就是指投资标的行业的选择，首先要选择成长空间大的行业，至少1000亿以上的市场规模；其次，要选择未来增长性好的行业，考虑在未来3-5年后行业增长性达到最佳状态的行业；最后，要选择有政策扶持的行业。	看到一则关于朋友股价的新闻，我最大的感触是企业在赛道的选择，也就是指投资标的行业的选择，首先要选择成长空间大的行业，至少1000亿以上的市场规模；其次，要选择未来增长性好的行业，考虑在未来3-5年后行业增长性达到最佳状态的行业；最后，要选择有政策扶持的行业。	false	Chinese	false	"""After reading a news about a friend's stock price, my biggest feeling is that enterprises should, when selecting an investment target industry, first choose an industry with large growth space, with a market size of at least 10 billion. Secondly, they should choose an industry with good future growth, considering those with the best growth in the next 3-5 years. Thirdly, they should choose an industry with policy support."""	"""After reading a news about a friend's stock price, my biggest feeling is that enterprises should, when selecting an investment target industry, first choose an industry with large growth space, with a market size of at least 10 billion. Secondly, they should choose an industry with good future growth, considering those with the best growth in the next 3-5 years. Thirdly, they should choose an industry with policy support."""	After reading a news about a friend's stock price, my biggest feeling is that the company's choice of track, that is, the choice of investment target industry, should first of all choose the industry with large growth space, with at least 10 billion market size; secondly, should choose the industry with good future growth, considering the industry with the best growth in the next 3-5 years; finally, should choose the industry with policy support.	After reading a news about a friend's stock price, my biggest feeling is that the company's choice of track, that is, the choice of investment target industry, should first of all choose the industry with large growth space, with at least 10 billion market size; secondly, should choose the industry with good future growth, considering the industry with the best growth in the next 3-5 years; finally, should choose the industry with policy support.	English	Completed		34	0.5	1699767997983	1699768031599	1699767997983	1699768031599	56225225	b...r@gmail.com	4	2	Completed	1699768031599
167591123	56187923321	8656896701	散热效果：好 轻薄程度：方便 外观材质：满意 宏碁一直性价比很高。	0.5	Chinese_Simplified (CN)	0	unknown_source	Heat dissipation: good; lightness: convenient; appearance and material: satisfactory; Acer has always been cost-effective.	散热效果：好 轻薄程度：方便 外观材质：满意 宏碁一直性价比很高。	散热效果：好 轻薄程度：方便 外观材质：满意 宏碁一直性价比很高。	false	Chinese	false	'Heat dissipation effect: good  Thinness: convenient  Appearance and materials: satisfied  Acer has always been highly cost-effective.'	'Heat dissipation effect: good  Thinness: convenient  Appearance and materials: satisfied  Acer has always been highly cost-effective.'	Cooling effect: good  Thinness: convenient  Appearance and material: satisfied  Acer has always had a high price-performance ratio.	Cooling effect: good  Thinness: convenient  Appearance and material: satisfied  Acer has always had a high price-performance ratio.	English	Completed		62	0.5	1700034130001	1700034191547	1700034130001	1700034191547	53300797	q...5@gmail.com	5	6	Completed	1700034191547
167591123	56187923322	8656433889	奶奶的除夕夜 说学逗唱二十四节 气清冬见远山 爷爷是个笨小孩 我的奶奶住在古里古怪镇 饺子和汤圆 一块巧克力 2022	0.5	Chinese_Simplified (CN)	0	unknown_source	Grandmother’s New Year’s Eve, Talk, Learn, Tease and Sing, 24 Solar Terms, See the Mountains in the Distance on a Clear Winter Day, Grandpa is a Stupid Kid, My Grandmother Lives in Strange Town, Chinese Dumplings and Tangyuan, A Piece of Chocolate 2022	奶奶的除夕夜 说学逗唱二十四节 气清冬见远山 爷爷是个笨小孩 我的奶奶住在古里古怪镇 饺子和汤圆 一块巧克力 2022	奶奶的除夕夜 说学逗唱二十四节 气清冬见远山 爷爷是个笨小孩 我的奶奶住在古里古怪镇 饺子和汤圆 一块巧克力 2022	false	Chinese	false	Grandma's New Year's Eve: storytelling, acrobatics, and singing for the 24 solar terms; clear winter and distant mountains in sight; Grandpa is a silly boy; my grandma lives in a quaint town; dumplings and tangyuan; a piece of chocolate; 2022	Grandma's New Year's Eve: storytelling, acrobatics, and singing for the 24 solar terms; clear winter and distant mountains in sight; Grandpa is a silly boy; my grandma lives in a quaint town; dumplings and tangyuan; a piece of chocolate; 2022	Grandma's New Year's Eve 24-hour show and sing Clear winter and see distant mountains Grandpa is a silly boy My grandma lives in a quaint town Dumplings and Tangyuan A piece of chocolate 2022	Grandma's New Year's Eve 24-hour show and sing Clear winter and see distant mountains Grandpa is a silly boy My grandma lives in a quaint town Dumplings and Tangyuan A piece of chocolate 2022	English	Completed		34	0.5	1700034305488	1700034339787	1700034305488	1700034339787	53300797	q...5@gmail.com	6	2	Completed	1700034339787
167591123	56187923323	9434467979	刀剑神域02:艾恩葛朗特【正版图书 无忧售后】	0.5	Chinese_Simplified (CN)	0	unknown_source	Sword Archives Online 02: Aincrad [Authentic Book, Worry-Free After-Sale Services]	刀剑神域02:艾恩葛朗特【正版图书 无忧售后】	刀剑神域02:艾恩葛朗特【正版图书 无忧售后】	false	Chinese	false	Sword Art Online 02: Aincrad [Official Book, Worry-free After-sales]	Sword Art Online 02: Aincrad [Official Book, Worry-free After-sales]	Sword Art Online 02: Aincrad [Original Book]	Sword Art Online 02: Aincrad [Original Book]	English	Completed		30	0.5	1699766981629	1699767011414	1699766981629	1699767011414	56225225	b...r@gmail.com	3	2	Completed	1699767011414
167591123	56187923324	8653560397	【诺拉图书】正版3本，罗尔德达尔作品典藏全套查理和巧克力工厂+玛蒂尔达+好小子童年故事 6-12岁阅读儿童读物正版儿童文学	0.5	Chinese_Simplified (CN)	0	unknown_source	[Nora Books] Authentic, 3 volumes, Roald Dahl Complete Collection, Charlie and the Chocolate Factory + Matilda + Boy: Tales of Childhood, 6-12 years old children’s book authentic children’s literature	【诺拉图书】正版3本，罗尔德达尔作品典藏全套查理和巧克力工厂+玛蒂尔达+好小子童年故事 6-12岁阅读儿童读物正版儿童文学	【诺拉图书】正版3本，罗尔德达尔作品典藏全套查理和巧克力工厂+玛蒂尔达+好小子童年故事 6-12岁阅读儿童读物正版儿童文学	false	Chinese	false	【Nora Books】3 authentic books, Roald Dahl's classic children's literature collection Charlie and the Chocolate Factory + Matilda + Good Boy Childhood Stories 6-12 years old reading children's books	【Nora Books】3 authentic books, Roald Dahl's classic children's literature collection Charlie and the Chocolate Factory + Matilda + Good Boy Childhood Stories 6-12 years old reading children's books	【Nora Books】3 authentic books, Roald Dahl's complete collection of Charlie and the Chocolate Factory + Matilda + Boy's Childhood Stories 6-12 years old reading children's books authentic children's literature	【Nora Books】3 authentic books, Roald Dahl's complete collection of Charlie and the Chocolate Factory + Matilda + Boy's Childhood Stories 6-12 years old reading children's books authentic children's literature	English	Completed		58	0.5	1699929541788	1699929599915	1699929541788	1699929599915	57056787	f...r@gmail.com	3	3	Completed	1699929599915
167591123	56187923325	8651480736	老年人和青少年的金融素养水平相对较低 ， “ 一老一少”仍将是金融教育持续关注的重点对象；尼尔森发布的《中国年轻人负债状况报告》及央视财经发布的《2019-2020中国青年消费报告》显示，年轻一代具有巨大的消费潜力，信用消费成为消费升级重要途径，86.6%的年轻人都在使用信贷产品，近半数人没有债务累积，年轻一代虽然整体呈现理性消费趋势，虽与外界贴上的“过度挥霍”标签大相径庭，但部分年轻人的确存在过度消费、跟风消费行为，并因此产生了过大的财务压力和债务风险，甚至导致社会问题逐渐增加，金融企业应勇于承担社会责任，进行正向引导。	0.5	Chinese_Simplified (CN)	0	unknown_source	Level of financial literacy of senior citizens and young people is relatively low, and they will still be the key objects of financial education; according to the Report on Debt Status of Chinese Young People issued by Nelson and the Report of Consumption of Chinese Young People from 2019 to 2020 issued by CTV Finance, the younger generation has huge consumption potential, and credit consumption has become an important means of consumption upgrading; 86.6% of young people are using credit products, and nearly half of them have no debt buildup; although there is a relatively rational consumption trend among the younger generation, which is drastically different from the label of “excessive squander” put on them by society, some young people indeed are involved in excessive consumption and consumption by following the trend, leading to excessive financial pressure and debt risks, and even resulting in increasing social problems; financial enterprises shall shoulder their social responsibilities and guide young consumers in a positive way.	老年人和青少年的金融素养水平相对较低 ， “ 一老一少”仍将是金融教育持续关注的重点对象；尼尔森发布的《中国年轻人负债状况报告》及央视财经发布的《2019-2020中国青年消费报告》显示，年轻一代具有巨大的消费潜力，信用消费成为消费升级重要途径，86.6%的年轻人都在使用信贷产品，近半数人没有债务累积，年轻一代虽然整体呈现理性消费趋势，虽与外界贴上的“过度挥霍”标签大相径庭，但部分年轻人的确存在过度消费、跟风消费行为，并因此产生了过大的财务压力和债务风险，甚至导致社会问题逐渐增加，金融企业应勇于承担社会责任，进行正向引导。	老年人和青少年的金融素养水平相对较低 ， “ 一老一少”仍将是金融教育持续关注的重点对象；尼尔森发布的《中国年轻人负债状况报告》及央视财经发布的《2019-2020中国青年消费报告》显示，年轻一代具有巨大的消费潜力，信用消费成为消费升级重要途径，86.6%的年轻人都在使用信贷产品，近半数人没有债务累积，年轻一代虽然整体呈现理性消费趋势，虽与外界贴上的“过度挥霍”标签大相径庭，但部分年轻人的确存在过度消费、跟风消费行为，并因此产生了过大的财务压力和债务风险，甚至导致社会问题逐渐增加，金融企业应勇于承担社会责任，进行正向引导。	false	Chinese	false	"Financial literacy among the elderly and teenagers is relatively low. ""The old and the young"" will continue to be the focus of financial education. The Nielsen China Young People's Debt Status Report and CCTV Finance's 2019-2020 China Youth Consumption Report show that the younger generation has huge consumption potential and credit consumption has become an important way to upgrade consumption. 86.6 percent of young people use credit products, and almost half of them have no debt accumulation. While the younger generation generally shows a rational consumption trend, it is a stark contrast to the ""excessive spending"" label attached by the outside world. However, some young people do have excessive consumption and following consumption behaviors, which has led to excessive financial pressure and debt risks. These problems are gradually increasing, and financial institutions should take on social responsibility and provide positive guidance."	"Financial literacy among the elderly and teenagers is relatively low. ""The old and the young"" will continue to be the focus of financial education. The Nielsen China Young People's Debt Status Report and CCTV Finance's 2019-2020 China Youth Consumption Report show that the younger generation has huge consumption potential and credit consumption has become an important way to upgrade consumption. 86.6 percent of young people use credit products, and almost half of them have no debt accumulation. While the younger generation generally shows a rational consumption trend, it is a stark contrast to the ""excessive spending"" label attached by the outside world. However, some young people do have excessive consumption and following consumption behaviors, which has led to excessive financial pressure and debt risks. These problems are gradually increasing, and financial institutions should take on social responsibility and provide positive guidance."	The financial literacy of the elderly and teenagers is relatively low, and the old and young will continue to be the focus of financial education. The China Young People's Debt Report released by Nielsen and the 2019-2020 China Youth Consumption Report released by CCTV Finance show that the younger generation has huge consumption potential, and credit consumption has become an important way to upgrade consumption. 86.6% of young people are using credit products, and nearly half of them have no debt accumulation. Although the younger generation generally shows a rational consumption trend, which is quite different from the overspending label attached by the outside world, some young people do have excessive consumption and follow-up consumption behaviors, and thus have generated excessive financial pressure and debt risks, and even led to the gradual increase of social problems. Financial institutions should take on social responsibility and provide positive guidance.	The financial literacy of the elderly and teenagers is relatively low, and the old and young will continue to be the focus of financial education. The China Young People's Debt Report released by Nielsen and the 2019-2020 China Youth Consumption Report released by CCTV Finance show that the younger generation has huge consumption potential, and credit consumption has become an important way to upgrade consumption. 86.6% of young people are using credit products, and nearly half of them have no debt accumulation. Although the younger generation generally shows a rational consumption trend, which is quite different from the overspending label attached by the outside world, some young people do have excessive consumption and follow-up consumption behaviors, and thus have generated excessive financial pressure and debt risks, and even led to the gradual increase of social problems. Financial institutions should take on social responsibility and provide positive guidance.	English	Completed		50	0.5	1699764623907	1699764673719	1699764623907	1699764673719	56225225	b...r@gmail.com	2	2	Completed	1699764673719
167591123	56187923326	9434205417	3.国产xxx，是原厂在中国生产的吗？	0.5	Chinese_Simplified (CN)	0	unknown_source	3. Is domestic made xxx made in an original factory in China?	3.国产xxx，是原厂在中国生产的吗？	3.国产xxx，是原厂在中国生产的吗？	false	Chinese	false	3. Are xxx's original factories in China?	3. Are xxx's original factories in China?	3. Is xxx made in China?	3. Is xxx made in China?	English	Completed		30	0.5	1699767855577	1699767885636	1699767855577	1699767885636	56225225	b...r@gmail.com	2	2	Completed	1699767885636
167591123	56187923327	8656827502	推荐理由:原装进口自瑞士，自然使得它品质不凡，欧米茄端庄优雅、朴素简单，不招摇但却很迷人，通勤和正式场合都可佩戴。	0.5	Chinese_Simplified (CN)	0	unknown_source	Recommendation: original packing, imported from Switzerland, naturally unique; Omega is elegant and simple, low-key but attractive, suitable for work and formal situations.	推荐理由:原装进口自瑞士，自然使得它品质不凡，欧米茄端庄优雅、朴素简单，不招摇但却很迷人，通勤和正式场合都可佩戴。	推荐理由:原装进口自瑞士，自然使得它品质不凡，欧米茄端庄优雅、朴素简单，不招摇但却很迷人，通勤和正式场合都可佩戴。	false	Chinese	false	Recommendation: Original imported from Switzerland, naturally makes it extraordinary quality, Omega dignified and elegant, simple and plain, not flashy but very charming, can be worn for commuting and formal occasions.	Recommendation: Original imported from Switzerland, naturally makes it extraordinary quality, Omega dignified and elegant, simple and plain, not flashy but very charming, can be worn for commuting and formal occasions.	Recommendation: Original imported from Switzerland, naturally makes it extraordinary quality, Omega dignified and elegant, simple and plain, not flashy but very charming, commuting and formal occasions can be worn.	Recommendation: Original imported from Switzerland, naturally makes it extraordinary quality, Omega dignified and elegant, simple and plain, not flashy but very charming, commuting and formal occasions can be worn.	English	Completed		40	0.5	1700018759103	1700018799593	1700018759103	1700018799593	56089077	a...r@gmail.com	2	2	Completed	1700018799593
